,clusters,x,y,Cluster_count,Fx,Fy,magnitude
1586,1585,-1237.3553658536584,-52.976173170731705,41,-31569.4983,11072.1492,33454.83090408265
1587,1586,-2065.674081632653,-391.27770408163263,98,-179249.9588,18899.58481,180243.5630911464
1588,1587,1316.1301265822785,-169.27077215189874,79,-40651.91614,47054.648,62182.94126412401
1589,1588,-627.7846071428572,-296.70685714285713,28,20549.5629,5174.734300000001,21191.09271502187
1590,1589,-702.1242018691588,-243.86379626168224,535,-157976.735752,813035.61024,828241.2405556646
1591,1590,-853.8725942028985,-284.7375072463768,69,95971.46280000001,180893.54363,204775.4765566192
1592,1591,-813.1302934782608,-331.968597826087,92,-160319.95169,-168296.9253,232435.67276844085
1593,1592,-820.6689795918367,-214.6343673469388,49,-17239.546000000002,-61305.9129,63683.72557246084
1594,1593,-1584.4904081632653,-543.2582244897959,49,-64679.647,40196.8406,76152.75917697544
1595,1594,-1626.6125,-557.02409375,32,-147987.24818,82817.80709999999,169584.8306799335
1596,1595,-1862.8221428571428,-487.96196428571426,28,-6020.590700000001,-9944.510699999999,11625.007760829278
1597,1596,-1653.9654838709678,278.082935483871,31,-13632.296,-6538.7600999999995,15119.354413365936
1598,1597,-794.0200263157894,-124.9181842105263,38,-266817.333906,50448.430400000005,271544.7178689535
1599,1598,-831.4052456140352,-163.40478947368422,57,8726.00593,68071.66712,68628.67508546617
1600,1599,-1401.283695652174,115.99016521739131,138,-219199.26009999998,100244.00728,241033.5591239115
1601,1600,-1542.9177272727275,-592.1422272727273,22,18184.2807,72923.11200000001,75156.15961676686
1602,1601,-1576.87696,-620.748768,125,2747089.9038,5419527.6301,6076000.549125816
1603,1602,483.7562307692308,-847.8821923076923,26,-38837.8206,26354.1241,46935.23373794984
1604,1603,-1111.4895569620253,-131.7061848101266,158,-334555.0212,-789250.078,857229.693742079
1605,1604,-994.4790344827586,241.963,29,-60924.8984,20581.4749,64307.38957623496
1606,1605,-1423.277391304348,-481.25917391304347,23,-10930.5726,-33444.07,35184.985939016246
1607,1606,-1205.3037563451776,160.60227411167514,197,-347260.00263,223243.948695,412828.4995679482
1608,1607,-1160.4260000000002,-340.94612,25,-12371.345099999999,-59016.454,60299.18757593181
1609,1608,-1070.826052631579,13.029605736842106,38,-117964.33,118011.0648,166859.80512867292
1610,1609,-1971.2573515981735,-394.88196803652966,219,-60509.091,-6557.490399999999,60863.37793774162
1611,1610,-1161.152857142857,-79.5443257142857,35,-113585.69200000001,-94446.7687,147722.37997334785
1612,1611,-1168.4910822510822,62.852629870129874,231,-302091.53101,161533.886154,342567.49624560005
1613,1612,-1147.0916774193547,-27.262104451612903,155,-19489.55129999999,-331750.91631,332322.90484166145
1614,1613,-1178.609491525424,404.7212033898305,59,-306692.6645,-128450.8807,332505.66793772887
1615,1614,-1092.8994674556213,-229.25515976331363,169,94566.02259999998,219674.56710000001,239164.47909536256
1616,1615,-392.3044952380952,-1144.2205476190477,420,-631831.01349,449292.39867,775289.6807712863
1617,1616,367.09598507462687,-1684.4549253731343,67,-116357.15917000001,-174243.10789999997,209522.4311160114
1618,1617,-1870.8024460431654,-434.71878417266186,139,-68950.89485,-15426.239899999999,70655.46530926046
1619,1618,-1764.5772693726938,-454.7085645756457,542,-166501.88903,-146639.167102,221869.16049538457
1620,1619,-1409.4370000000001,-145.56048333333334,60,-34801.452300000004,493563.8189,494789.23230941594
1621,1620,2574.7616176470588,131.75810294117647,68,-156689.25400000002,187294.76029,244194.28648345784
1622,1621,-1007.1340571428573,-21.775377428571428,35,126939.989,28359.5067,130069.29855883542
1623,1622,-1054.2462758620688,-58.266767586206896,145,-46505.59850000001,57452.301100000004,73915.74658709919
1624,1623,-1378.902380952381,-105.04129047619047,21,3813.9749999999995,10206.81325,10896.120503234193
1625,1624,-885.8744,7.01703165,20,-8754.953300000001,-3217.0955,9327.320662510814
1626,1625,-816.1301944444444,-30.290950000000002,36,-4771.035000000001,7259.927900000001,8687.308448790305
1627,1626,-885.8861232876712,-27.12128301369863,73,-175220.80382,2496.674059999999,175238.59013553153
1628,1627,-1493.5775572519085,-511.30534351145036,131,-306647.5242,76618.75516,316074.5762320304
1629,1628,-1370.7331578947367,424.74293859649123,114,-79016.0467,76700.12759999999,110120.13989254128
1630,1629,1499.269523809524,266.8832857142857,21,-1817.3283900000001,7480.4121,7698.002835991059
1631,1630,1268.9004196227097,197.64292809829408,11079,-21702949.1930854,27982596.5664953,35412479.6403878
1632,1631,1738.908695652174,937.6304347826087,23,-8652.408,14654.1131,17017.84930436439
1633,1632,1264.5900888888889,668.70228,225,87303.87876,220057.77768,236743.3056371417
1634,1633,-1268.8678125,-256.0250625,96,-1169487.53445,-195528.055,1185720.1666185926
1635,1634,-1466.9735483870968,-171.5761935483871,62,-55117.98943,407889.439,411596.63167540665
1636,1635,-1166.4572727272728,-255.11745454545454,22,17085.9812,15096.4966,22799.889542727284
1637,1636,-1149.3352631578946,-210.9085,38,-115004.58312000001,96430.0824,150082.69364012554
1638,1637,-1078.588387096774,-332.161,31,-56054.7377,-32584.09209,64837.15505746224
1639,1638,-1493.6423076923077,388.0287307692307,26,-9691.290570000001,13940.9048,16978.514056148553
1640,1639,-1417.8463636363635,-191.80190909090908,22,-63605.234,57104.01708,85478.03553467807
1641,1640,-1438.586129032258,171.30287096774194,31,-4309.112800000002,13569.0187,14236.808687485884
1642,1641,-1242.8390127388536,-169.62687165605098,314,80353.57089999999,-2843.5058100000115,80403.86733032702
1643,1642,162.77270000000001,-1342.282,20,-4983.932000000001,-4291.4941,6576.967370373584
1644,1643,-1576.0135714285714,-462.4237521008404,238,-10103.627239999993,142428.99618000002,142786.91199212667
1645,1644,-1219.8195652173913,-449.39204347826086,23,8351.129009999999,-30044.8669,31183.89620910734
1646,1645,-847.5700108695653,-93.89194891304349,92,-480787.74809999997,-39951.21199999999,482444.7720344143
1647,1646,-1524.6214084507042,291.53708450704227,71,-138303.4885,35550.74392,142799.54595353254
1648,1647,-1295.629099099099,170.34591891891893,111,-49481.921800000004,196989.92885,203109.55825206597
1649,1648,-1532.9583615819208,201.68165536723163,177,-193410.36729999998,-36650.59998800001,196852.32195379684
1650,1649,-1025.9409607843138,-242.63054901960783,51,-28308.2346,-31732.582,42524.2625633339
1651,1650,-1011.9159032258065,-203.7452258064516,31,9290.291099999999,836.2249391000005,9327.849745333166
1652,1651,-935.4992222222222,-119.93907797619048,504,530224.85269,-58722.02249400001,533466.6534432288
1653,1652,-1734.4645,91.126975,20,-8603.4195,10000.381599999999,13191.908854998916
1654,1653,-1301.5443835616438,-87.67059452054795,73,24468.4389,17569.7521,30123.092322311262
1655,1654,-1359.7302857142856,-185.19517142857143,70,-99959.3267,79469.07417,127699.65052322694
1656,1655,-1368.563220338983,217.5671186440678,59,-66172.80234,45456.484,80281.57763254883
1657,1656,-1547.1921666666667,-176.6028,60,-279811.761,523887.982273,593930.332247812
1658,1657,-1067.451971830986,-392.81445070422535,71,-16932.11565,-18852.12964,25339.679010365177
1659,1658,-944.4037233009708,-342.16781067961165,206,-38242.63445,-90970.53843,98682.00419489073
1660,1659,-961.3648181818182,-281.8638181818182,22,-8327.457299999998,12439.78831,14969.798872427642
1661,1660,-1086.4748780487805,-459.97773170731705,41,-117583.0068,35097.1412,122709.3020456949
1662,1661,-1152.826,-378.53948,25,14709.0757,-4685.455200000005,15437.305411876048
1663,1662,-1141.0121794871795,-451.8552948717949,78,-30749.67478,-69536.2934,76031.82622354044
1664,1663,-1745.2284905660376,198.3555283018868,106,-38905.7539,55360.69033,67664.34600542238
1665,1664,-1681.350205128205,207.64018461538464,195,-147975.4726,832.9906600000004,147977.81713700536
1666,1665,-1752.2814814814815,-26.048451851851855,27,-8273.848799999996,-5731.793000000001,10065.28812106789
1667,1666,-1297.08109375,247.6591875,64,-135334.7803,171322.6707,218327.64427490602
1668,1667,-1362.1623148148149,345.97922222222223,108,690080.99238,372969.25801,784421.9804828875
1669,1668,-1203.7683333333334,246.0789,150,-309642.5592,214870.2256,376892.1972093883
1670,1669,-1505.4161538461537,142.8008846153846,26,-33970.284999999996,-19860.442,39349.93544361399
1671,1670,-1416.1497014925374,257.8122388059702,67,23218.698000000004,-31615.279599999998,39225.42340117414
1672,1671,-1455.4048739495797,327.7061344537815,119,-124747.1888,-84396.4705,150614.16051075747
1673,1672,-1576.637894736842,-78.61655263157895,57,-53635.4959,105586.9709,118428.77540647106
1674,1673,-1299.9873076923077,318.81023076923077,78,-123673.2713,19753.283499999998,125240.84893945255
1675,1674,1085.0701666666666,-317.8620833333333,60,13311.168700000002,47453.24308,49284.860667038796
1676,1675,-1644.141393442623,118.73342336065575,244,-229930.669219,-8666.665599999993,230093.94546601918
1677,1676,-1182.587741935484,302.0163548387097,31,-5062.456100000003,10379.172000000002,11547.972686580588
1678,1677,-1234.4066666666668,312.51738461538463,39,363203.93570000003,1403691.6702999999,1449919.7923256215
1679,1678,1507.2578571428571,-183.23514285714288,84,-1564.3672300000005,200540.8566,200546.95811877094
1680,1679,1433.9207027027028,-247.38217297297297,185,58413.48759999999,307805.538232,313299.19390238874
1681,1680,-1639.1196551724138,52.55995517241379,29,-19395.837,-21428.6212,28903.015404342477
1682,1681,-1577.926701030928,22.63848724742268,97,-329680.7376,95475.91189999999,343227.3859959555
1683,1682,1106.8549090909091,847.3268363636364,55,-22554.5692,1140.3697,22583.379615333637
1684,1683,676.033875,236.64554166666667,24,-33372.925,28205.577999999994,43695.61480709144
1685,1684,-1078.9214723926382,305.9310490797546,163,-17310.6277,55664.94548,58294.45931355209
1686,1685,-1123.894,277.59959999999995,30,-1504.261120000001,14869.489199999998,14945.384256888823
1687,1686,-1564.6934883720933,-225.77118604651162,43,-84265.4985,121923.99143000001,148209.7632535597
1688,1687,-1805.4581818181819,54.26712272727273,22,-348.37359999999956,-29508.215,29510.271375427947
1689,1688,-1818.7778,1.6705106825000002,100,323325.39040000003,-85337.65699999999,334397.70301179116
1690,1689,2740.3609420289854,-28.091932601449276,138,297571.386,153659.13526,334902.7614320491
1691,1690,2770.069454545455,27.948058363636363,55,-33134.956092,269195.5723,271227.17684838164
1692,1691,839.2268611111111,-503.07715277777777,72,-32045.216899999996,144.32999999999873,32045.541925780337
1693,1692,-1663.5519565217392,-18.135358696376812,138,-111351.00372,90594.82819,143549.53474054547
1694,1693,-1720.8884589041095,33.067912924657534,292,15383.519700000004,8629.076450000006,17638.413725169077
1695,1694,1035.511935483871,810.4962903225806,31,-10290.804000000002,2952.647899999999,10706.01590638602
1696,1695,2630.2059523809526,182.276623015873,252,100306.96778,174528.86331000002,201300.3028152184
1697,1696,2684.2145,95.413685,20,-47606.460999999996,21664.1482,52304.01940746125
1698,1697,2750.302323232323,91.69883232323232,99,-97709.9065,103893.326,142622.0495420712
1699,1698,2742.613076923077,184.75307692307692,26,-26617.433,703.3501000000001,26626.724185912528
1700,1699,2799.08028708134,154.37588038277514,209,-462996.16717000003,80393.85014000001,469924.0597739633
1701,1700,962.5287736185384,-44.38555811265597,561,10271.0549283,563986.205143,564079.7232315147
1702,1701,741.0853496732026,349.0974526143791,612,42660.37039999999,1218842.678931,1219589.022247397
1703,1702,1569.7450000000001,882.4098749999999,40,-31594.823080000002,21126.9532,38007.643928182275
1704,1703,916.0796331360948,51.16881467455621,169,129939.01612000001,-5198.589459999996,130042.96690943054
1705,1704,1868.4366666666667,1006.9753137254902,51,7352.625999999999,46608.9519,47185.331474012026
1706,1705,2275.1004999999996,386.281,20,-7565.8414,-13822.529,15757.673179939828
1707,1706,811.7536038461539,157.323015,260,-42311.532,285352.24102,288472.12550838117
1708,1707,1595.115,919.817909090909,22,2921.0406,8420.9515,8913.186991878976
1709,1708,2432.7850000000003,431.81845454545453,22,-34502.5153,25592.562599999997,42958.15199076483
1710,1709,2371.5548951048954,381.90021678321676,429,-3094623.33346,15504628.05555,15810445.430693699
1711,1710,752.5026666666666,114.86588461538463,39,37113.0158,71829.25313,80850.58779616054
1712,1711,-1406.4788,-346.67737999999997,50,-14457.1446,24435.538999999997,28391.9811955036
1713,1712,1607.8071200000002,-338.167664,125,-35135.74991,-31309.252025000005,47061.55739138933
1714,1713,-1457.4782352941177,-311.4313921568627,51,12577.827500000001,-124987.7136,125618.98859477966
1715,1714,-1463.2022222222222,-233.3313611111111,36,-41065.657,-27545.06,49448.13965403804
1716,1715,-1417.4436752136753,-279.2366495726496,234,-247490.818817,73992.1159,258314.80525527016
1717,1716,685.2886565349544,19.74607953799392,329,-88682.005006,314947.32090906,327194.61022406624
1718,1717,1313.1879999999999,-250.0024666666667,60,-160061.9986,143279.59245,214822.915464027
1719,1718,1596.405,-252.42978,50,-20710.6995,68928.1324,71972.35934670496
1720,1719,2619.9821818181817,63.10820181818181,55,38135.3196,6310.8991000000005,38653.97842971051
1721,1720,1106.2692424242425,1001.4888939393941,66,16615.385,24578.847700000002,29668.00925168422
1722,1721,-1693.3402898550723,-307.3937028985507,138,-89873.1462094,467555.6437,476114.9675921747
1723,1722,-1677.7287155963302,-236.27647706422016,218,-671678.649356,146539.0148,687477.9202703568
1724,1723,1536.832,-224.1410857142857,35,10091.9575,42904.28757,44075.22544549333
1725,1724,1531.3748717948718,-266.08597435897434,78,79300.50004,89925.8775,119896.75871656851
1726,1725,654.7146769662921,165.99081741573033,356,-266415.537992,5150.695029999995,266465.32334031543
1727,1726,732.7565384615385,159.23711538461538,26,5011.347100000001,7253.641620000001,8816.400428070101
1728,1727,-1583.0459154929576,-289.1388309859155,71,-265515.7761,220587.6738,345192.0468239101
1729,1728,-1428.7325675675677,-424.6771216216216,74,-419333.813,-359470.86995,552322.5082030686
1730,1729,-1384.848076923077,-378.2339807692308,52,-80662.414,-15489.079400000002,82136.08593649263
1731,1730,1501.548,913.7558999999999,20,-10478.5824,-2792.52697,10844.302466814872
1732,1731,1453.912511627907,936.2402651162791,215,-82969.46946000001,-50415.0266,97085.56931672482
1733,1732,1702.0973529411765,1124.672205882353,68,45604.720499999996,-33926.472859999994,56840.0922993923
1734,1733,1778.4323529411763,1125.759705882353,34,-10170.998000000001,-24004.2769,26070.184307132884
1735,1734,1750.8308163265308,1080.7665306122449,49,252533.894,-404269.4625,476662.52834562334
1736,1735,1712.0032911392407,-296.383164556962,79,-8000.966600000002,-26133.170548,27330.53364691531
1737,1736,1737.7496825396825,-258.3382857142857,63,-3394.9456,92564.02742,92626.26424420597
1738,1737,1576.2013114754097,1163.302950819672,61,-11.60399999999936,-46939.70056,46939.70199431692
1739,1738,1580.720487804878,1108.4058536585367,41,12677.692099999997,4301.762749999998,13387.645040846051
1740,1739,1541.7024242424243,1084.1684848484847,33,-5150.441199999999,-846.2312000000002,5219.497274499803
1741,1740,1015.0409111111111,884.2698555555555,180,44541.47022,-122418.11902,130269.48389302091
1742,1741,1482.5498620689657,-333.56959310344826,145,930885.2677,492307.62353000004,1053049.9407941948
1743,1742,1276.1452406417113,-304.1193262032086,187,-1186857.4994,340842.07722000004,1234829.5613102505
1744,1743,1372.9168376068376,-305.85513675213673,117,-78010.619,4968.1037,78168.65568203866
1745,1744,1576.9251034482759,964.9392,145,-189254.4448,109854.336227,218826.9180526724
1746,1745,1625.0593902439023,1061.5723170731706,82,67622.9642,1653.76892,67643.18323996321
1747,1746,-1639.0537037037036,-426.93714814814814,54,-202991.97372,31830.792390000002,205472.481707202
1748,1747,-1527.8726363636363,-294.2094,110,-183850.3003,413772.05558,452778.3639920295
1749,1748,-1564.1390744101634,-370.48785299455534,551,-1491965.704325,975122.1662564,1782364.9744108438
1750,1749,1193.396,823.8724500000001,20,-151038.6769,73335.3625,167901.03428123664
1751,1750,1171.4592592592594,868.7253333333333,27,-13892.4738,5330.847,14880.146438160325
1752,1751,1650.7708064516128,950.6569758064516,124,-41398.662599999996,-93941.6768,102659.08583785605
1753,1752,1770.0746153846155,995.5608205128204,117,50542.207890000005,-380011.50330000004,383357.8712100769
1754,1753,1700.1007843137254,999.4214901960784,51,-57037.6525,-32779.461200000005,65785.91702844205
1755,1754,1771.1945,-48.070755000000005,20,-6255.2253,-15192.84289,16430.164899780637
1756,1755,2250.6377777777775,301.88991111111113,45,-25802.51847,57701.475300000006,63207.83346382948
1757,1756,784.6934430379747,645.5180759493671,79,-32701.138680000004,36406.6418,48936.77592692534
1758,1757,1998.206923076923,189.564,26,-10800.2672,683.5949999999998,10821.879398488085
1759,1758,1233.2226666666668,845.1595,30,-2588.683989999998,24688.4349,24823.780989438743
1760,1759,1368.3936507936507,864.6425555555555,63,-53162.6542,16182.02694,55570.90783382671
1761,1760,1248.3166251556663,933.6557148194271,803,-290238.03404,52253.57966,294904.31158375455
1762,1761,1277.351081081081,832.9243783783784,37,7350.801700000002,5960.1682,9463.503083161866
1763,1762,1241.5404166666667,761.9995416666666,72,114049.53866,214140.4587,242617.8751057004
1764,1763,1345.2683333333334,787.828231884058,138,-176351.666,-21316.454814,177635.30433675862
1765,1764,2327.937307692308,310.3314230769231,26,-21503.778,11399.91704,24338.664235988104
1766,1765,574.547,618.2697916666667,24,-47871.4656,-10891.8562,49094.90554195478
1767,1766,926.2434444444444,835.4278222222222,90,-61074.6961875,32152.5527,69021.04867011007
1768,1767,2035.0854545454545,182.07963636363635,22,-13193.4823,12032.6807,17856.466056545618
1769,1768,2231.8584375,93.5102521484375,512,-1246229.11099,-1535102.39144,1977277.5094264671
1770,1769,2290.83298245614,251.07654385964912,57,-189382.1695,113421.3689,220748.75548386815
1771,1770,2404.308949704142,193.44604585798817,676,-365677.7893,794808.550719,874894.781035624
1772,1771,2372.47225,254.06832500000002,40,25109.75865,77759.2469,81712.9148783496
1773,1772,2341.422886597938,264.82571134020617,97,-68655.90507,339186.8813,346065.5627868817
1774,1773,2502.927608695652,218.28202173913044,46,-121274.61159999999,72072.06349999999,141074.14276145323
1775,1774,1950.4727419354838,166.65312903225808,62,-3367.4688999999985,-2712.1235400000023,4323.824798565425
1776,1775,2424.003870967742,257.8156451612903,31,-36377.5752,11570.230935,38173.26579323396
1777,1776,2461.639591836735,235.66777551020408,49,-147106.892916,111453.0687,184559.54179084435
1778,1777,2545.4785294117646,-24.29398235294118,34,57129.267,-42311.292199999996,71091.48047122854
1779,1778,2293.8588372093022,-2.6783267441860463,43,-60452.253800000006,-24020.353,65049.614508805695
1780,1779,2238.501851851852,-21.740267407407405,27,-17841.5531,-55684.686,58473.11580494677
1781,1780,1333.465,-472.92645000000005,20,29371.689000000002,44475.9177,53299.187329357046
1782,1781,2055.0904166666664,152.97841666666667,24,4590.6713,96187.3474,96296.83308828453
1783,1782,723.0391,833.41085,20,32945.2806,-35388.8602,48350.41819951386
1784,1783,2402.9503351955304,89.28106145251397,179,-237500.9523,-2550.0698089999987,237514.64207378385
1785,1784,-380.4715272727273,246.65356363636363,55,9909.20411,28204.6819,29894.755512862594
1786,1785,2047.2705208333334,-39.909079166666665,96,-47353.85279,-101273.5393,111797.66158737685
1787,1786,1912.3062130177516,-200.19686390532542,169,30494.8732,141068.77980000002,144327.19052813636
1788,1787,1766.217619047619,-217.00190476190477,21,-11501.8201,15286.136000000002,19130.024030911725
1789,1788,1832.205925925926,-160.15447654320988,405,143274.5424,241787.22777,281049.2092368012
1790,1789,1895.5093333333332,133.60906666666668,30,-67645.80556000001,5607.282509999999,67877.80658660295
1791,1790,2073.7039215686273,11.487990107843137,102,37238.38188,4089.0962000000004,37462.21820412623
1792,1791,2155.9845698924732,-13.199001233333334,186,-649542.3092,-123249.53259999999,661132.103839306
1793,1792,-51.54449393939394,-29.587948484848482,33,-328379.3509,40117.0572,330820.7617062348
1794,1793,-43.33490285714286,-84.93738051948051,77,-208098.3014,-4044.205899999998,208137.59546734183
1795,1794,2070.9675862068966,109.41223965517241,116,14959.81829,51941.522600000004,54052.91789789085
1796,1795,2418.231111111111,12.607926155555555,45,-135269.22999999998,-57443.7293,146961.03776404334
1797,1796,2367.913534482758,45.90704827586207,116,-208452.1883,-38207.4853,211924.81388456703
1798,1797,2449.8628070175437,-11.943431640350877,57,-132962.1112,-37604.979400000004,138177.63020994244
1799,1798,1967.3362857142859,117.1596057142857,35,-6427.823000000001,15280.959799999999,16577.835833683028
1800,1799,2482.769,64.885286,50,-178415.7936,-52189.53585,185892.2888614701
1801,1800,2525.154736842105,32.89139951012146,247,-499618.8868,-322642.793754,594741.4601393258
1802,1801,1966.9061942257217,35.62297693700788,381,-64650.07219999999,40076.121759999995,76063.96893922612
1803,1802,1871.8878571428572,59.1314375,56,-71309.359,81942.79160000001,108626.174452532
1804,1803,1850.37243697479,-30.062722100840336,119,-18586.40259,-119662.98028,121097.8249628342
1805,1804,848.4798076923076,653.4485384615384,26,-47243.92284,52093.2738,70325.65264904151
1806,1805,720.1933376623377,625.3562337662338,77,-5472.199999999998,21913.159389,22586.091455754777
1807,1806,798.3115862068965,455.9637931034483,29,-145346.651,884065.3147,895933.6636227738
1808,1807,680.5969772727273,565.8634204545455,88,-109355.2872,1013.7949499999978,109359.98636976474
1809,1808,742.3289130434782,528.7050434782609,23,-35507.5785,13853.325305,38114.33789192481
1810,1809,645.9486225806452,724.1429419354839,310,-268252.06517,718140.870135,766606.4699871929
1811,1810,630.2018963963964,646.2826351351351,444,-809782.21563,-83695.7507612,814095.949778718
1812,1811,1094.3353571428572,-612.2993749999999,56,-18571.31102,28541.2331,34051.36678417049
1813,1812,1354.4547368421051,-592.8900921052631,76,-33165.0104,44013.6313,55110.050399581814
1814,1813,1088.9884300341296,739.7123959044368,293,58679.163949999995,454423.8346,458196.75439099205
1815,1814,1026.0388260869565,-503.81673913043477,23,-71620.025,29060.720999999998,77291.35453619936
1816,1815,1013.3353185185186,-352.64909629629625,135,-705.8389999999999,73285.32591,73288.72493384531
1817,1816,1201.806791044776,-593.6657686567164,134,-31112.107939999998,82267.4533,87953.94893316553
1818,1817,-419.3186438356164,77.34151506849315,73,84302.1131,335344.1474203,345778.1709162293
1819,1818,1400.49,-541.8190476190476,21,-11391.547199999999,9490.7727,14827.073684746194
1820,1819,1326.3592028985508,-517.5611811594202,138,-455450.27511,536886.03131,704046.5635975912
1821,1820,1228.3989071038252,-440.4446174863388,183,-401536.07027699996,987288.71004,1065819.033751013
1822,1821,1091.2676470588235,-539.2633176470588,85,-20979.847499999996,21170.75489,29805.282480387854
1823,1822,1132.523136456212,-452.3647963340122,491,-2899998.36943,2243079.00947,3666250.6713837194
1824,1823,731.6007743362832,768.7922522123894,226,-277335.98548,93083.79241200001,292540.32414688246
1825,1824,807.5730701219512,749.8976646341464,328,41873.26582000001,273798.6809,276982.10782108724
1826,1825,863.145,741.723652173913,23,-27913.196,-14911.36351,31646.41010702123
1827,1826,876.6303944954129,576.3404558486238,1744,-2180736.872703,1076737.102243,2432072.3869394003
1828,1827,1011.601197492163,695.8535517241379,319,-643122.5734700001,608267.0853060001,885209.2925254075
1829,1828,995.7708509316769,621.7879378881987,161,-434841.81429999997,242740.138088,498006.2028757242
1830,1829,-416.5032231404959,150.5020082644628,121,-50879.885500000004,91946.7658,105085.53891746076
1831,1830,-783.5019032258065,-675.8105806451613,31,-29110.72001,40812.698,50130.931943659474
1832,1831,818.8195263157895,-1020.6590789473684,38,31178.601000000002,24356.025,39564.13924398996
1833,1832,-260.4441707317073,-776.1939512195122,41,8425.323390000001,327198.96846,327307.42587896495
1834,1833,696.74175,-1388.7150000000001,24,11323.5084,35386.1264,37153.73176521637
1835,1834,-109.69592173913044,240.93094202898553,69,-51731.94228000001,-59137.328400000006,78571.0981363421
1836,1835,-163.0666,210.66761666666667,60,-28837.163520000002,-97518.15548,101692.53978586961
1837,1836,-262.1162150537634,172.0618064516129,465,-563243.972197,77001.43323600001,568483.0630165274
1838,1837,-531.0036521739131,-1278.5654347826087,46,-44938.994,-20666.769350000002,49463.40604020446
1839,1838,551.5362203389831,470.9913559322034,59,-24983.52766,53302.5844,58867.156870848696
1840,1839,480.6062626262626,140.5590808080808,99,-10917.2022,44235.2928,45562.555162956094
1841,1840,-404.11252173913044,-978.5739130434783,23,-36924.200800000006,18764.026700000002,41418.41743375806
1842,1841,-346.8612432432432,-943.5712702702704,37,-350769.0753,-199426.5737,403497.0910484221
1843,1842,-362.39547945205476,-880.3234383561644,73,-969491.5654,-735654.123,1217004.8825163527
1844,1843,-137.99682352941176,115.74123588235294,170,-110762.50931,-27841.491560000002,114208.0650432945
1845,1844,-96.82465652173913,179.3128695652174,23,14396.622500000001,-61.67859999999928,14396.754622386403
1846,1845,239.11286956521738,219.81628260869567,46,-76092.2357,-8318.766990000002,76545.60874444901
1847,1846,303.39597142857144,251.93597142857143,35,-43665.536,-60832.112199999996,74881.40562837134
1848,1847,182.54291176470588,244.677,34,-19035.335,55169.22027,58360.83313115058
1849,1848,212.72402083333336,290.778875,48,-4461.450100000002,27344.962499999998,27706.524703058596
1850,1849,607.2630277777778,436.20255555555553,72,-80953.4097088,70518.0612,107360.38142111726
1851,1850,-49.60883111111111,132.92208888888888,45,-23778.402289999998,887.5603100000008,23794.96120545197
1852,1851,283.9043043478261,139.7111304347826,23,-21493.8512,221.03059999999908,21494.98764674867
1853,1852,104.51255421686746,284.495843373494,83,-87071.443,93429.5998,127712.67088621398
1854,1853,109.4085950819672,317.1235245901639,61,-8604.450900000002,16993.01492,19047.28671915907
1855,1854,95.3225679245283,238.33650943396225,53,-16482.5494,17282.87022,23882.462975262897
1856,1855,615.4224583333333,344.2560833333334,24,-49095.622,-9955.6299,50094.856684820035
1857,1856,70.88137327004219,51.03284599156118,237,-144996.372688,8511.83032,145245.99597948947
1858,1857,592.9336010928962,-1762.825519125683,183,-207096.2577,-391404.9432,442816.76742727344
1859,1858,63.68102564102564,129.116,39,-54223.9513,-56168.7891,78071.56821497215
1860,1859,23.99076910465116,104.86798139534883,86,-46547.370800000004,-57619.2436,74071.82299247693
1861,1860,340.32725,211.1687142857143,28,-53413.5678,-15822.0851,55707.69787055321
1862,1861,73.1085923076923,180.36509615384617,52,-21454.41256,8966.957610000001,23252.91695839949
1863,1862,132.131306122449,202.6206530612245,49,-40992.4961,62941.129161,75113.05130648201
1864,1863,554.2450773809524,213.69844047619048,168,-329393.930634,107551.90835,346507.9718105244
1865,1864,123.21957810218979,114.66560072992701,137,-77238.87993,-74391.0544,107237.46335858897
1866,1865,175.932925,121.80512666666667,120,-66948.4637,-171567.78958,184167.3239561171
1867,1866,365.55828205128205,470.2714102564102,39,-93443.592138,6604.2024,93676.6801343486
1868,1867,297.34314371257483,438.9996107784431,167,-113189.00589,60328.29305000001,128262.44187872432
1869,1868,262.75359405940594,356.5742079207921,101,-46119.8465,38453.29981,60047.45213130452
1870,1869,639.6021666666667,-1714.6244444444444,36,-855453.855,-531805.05359,1007282.439566095
1871,1870,104.1491421686747,-656.9269397590361,83,-185296.9192,70574.8854,198282.0282179766
1872,1871,575.940193877551,271.43020408163267,98,-38576.961399,31759.54234,49968.4948785351
1873,1872,452.2727086614173,221.0728188976378,127,-23790.6596,3262.9299999999994,24013.375364325027
1874,1873,625.8729649122806,-1668.853157894737,57,-2605880.0491,-616490.7835,2677810.993411944
1875,1874,636.1745714285714,-1611.2362698412699,126,-786396.54646,-414435.7332,888918.7281395508
1876,1875,544.3730869565218,-1562.2743478260868,46,-131442.9769,-170906.6346,215606.89675108227
1877,1876,716.5101666666666,-1422.2266666666667,24,-45218.955,58100.3395,73623.3885481189
1878,1877,601.10976,-1554.2556,25,241039.391,52938.3218,246784.22544532953
1879,1878,384.7079523809524,234.25061904761904,21,-14366.123599999999,-35935.26177,38700.4980041459
1880,1879,470.4507804878048,332.00127642276425,123,-43380.7201,-35609.846059999996,56124.397661012285
1881,1880,544.2102,-1413.2263333333333,30,-12732.75445,697.6903199999997,12751.855067660412
